Education,Marital_Status,Income,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp5,AcceptedCmp1,Age,is_parent,total_spend
Postgraduate,Married,75032.0,2,5,4,9,3,False,False,62,False,1215
Postgraduate,Single,61284.0,1,11,2,8,6,False,False,66,False,811
Graduation,Married,22518.0,2,2,1,2,5,False,False,35,False,61
Postgraduate,Married,54730.0,5,4,1,8,4,False,False,46,False,405
Postgraduate,Married,38452.0,3,3,0,3,7,False,False,66,True,72
Graduation,Divorced,44421.0,5,5,0,4,8,False,False,50,True,189
Postgraduate,Together,38197.0,1,1,0,3,5,False,False,35,False,40
Graduation,Divorced,41986.0,3,3,0,4,4,False,False,43,False,63
Graduation,Together,28427.0,2,2,0,3,8,False,False,38,False,52
Postgraduate,Together,37395.0,1,1,0,3,6,False,False,45,False,39
Graduation,Married,64722.0,4,8,2,11,6,False,False,50,False,805
Postgraduate,Together,55249.0,1,2,1,4,3,False,False,65,False,130
Graduation,Together,84906.0,1,5,6,12,2,True,False,49,False,1631
Graduation,Married,28691.0,1,1,0,3,8,False,False,32,False,34
Graduation,Single,44213.0,4,2,1,5,6,False,False,69,True,152
Basic,Single,25707.0,1,1,0,3,7,False,False,37,False,21
Postgraduate,Married,59062.0,2,2,0,3,4,False,False,54,False,71
Graduation,Single,76624.0,1,5,10,7,1,False,False,59,False,899
Postgraduate,Together,66000.0,1,1,3,5,1,False,False,74,False,711
Postgraduate,Together,27683.0,4,6,2,4,8,False,False,43,False,351
Graduation,Divorced,1730.0,15,0,0,0,20,False,False,50,False,8
Basic,Single,7500.0,4,3,2,2,9,False,False,29,False,119
Graduation,Together,40521.0,1,0,1,2,5,False,False,53,True,21
Postgraduate,Together,20427.0,1,1,0,2,8,False,False,48,False,10
Graduation,Married,65106.0,3,8,3,13,6,False,False,46,False,973
Postgraduate,Married,69969.0,1,4,2,6,3,True,True,56,False,1536
Graduation,Married,67433.0,4,6,5,13,4,False,False,69,True,992
Postgraduate,Married,77766.0,2,11,10,11,6,False,False,54,False,1529
Graduation,Married,74716.0,2,7,3,5,4,False,False,49,False,860
Graduation,Divorced,68118.0,2,8,9,4,6,False,False,58,False,928
Postgraduate,Married,55158.0,4,7,2,5,7,False,False,51,True,418
Postgraduate,Married,62972.0,2,7,4,3,6,False,False,66,False,587
Graduation,Married,74190.0,2,4,2,11,2,False,False,46,False,641
Graduation,Married,39356.0,1,1,0,2,6,False,False,45,True,23
Graduation,Together,76653.0,1,4,7,11,2,True,True,52,False,2279
Postgraduate,Divorced,35860.0,2,1,1,2,5,False,False,48,True,49
Postgraduate,Divorced,90687.0,1,6,2,8,2,True,False,38,False,1779
Postgraduate,Together,73450.0,1,7,8,11,3,False,True,39,False,1804
Graduation,Married,31454.0,3,2,0,3,8,False,False,61,True,48
Graduation,Single,47139.0,2,2,1,2,7,False,False,69,True,83
Graduation,Divorced,83829.0,0,4,7,6,1,True,True,46,False,1862
Postgraduate,Married,53378.0,10,9,4,6,8,False,False,58,True,793
Graduation,Together,19656.0,3,2,1,3,7,False,False,51,False,84
Postgraduate,Married,45579.0,1,4,1,4,6,False,False,73,False,183
Postgraduate,Single,85485.0,1,6,6,6,2,False,False,63,False,1383
Graduation,Married,55956.0,2,7,3,4,4,False,False,77,False,999
Postgraduate,Single,64191.0,3,5,3,13,3,False,False,58,False,825
Graduation,Single,38808.0,4,5,1,4,8,False,False,49,False,246
Postgraduate,Married,57183.0,8,9,1,7,8,False,False,55,True,610
Postgraduate,Divorced,23748.0,3,2,1,3,8,False,False,53,False,76
Graduation,Married,66303.0,4,3,4,11,8,False,False,50,False,1286
Postgraduate,Married,37368.0,1,1,0,2,6,False,False,46,False,30
Graduation,Married,40800.0,2,3,0,3,7,False,False,57,False,99
Graduation,Divorced,71847.0,0,6,7,9,3,False,True,43,False,1192
Graduation,Married,46149.0,5,5,1,7,5,False,False,46,False,362
Graduation,Together,78687.0,1,4,6,8,2,True,False,38,False,2130
Postgraduate,Divorced,49118.0,2,9,7,10,7,False,False,50,False,1229
Postgraduate,Married,37633.0,2,1,0,3,9,False,False,64,True,38
Postgraduate,Together,39767.0,2,7,1,7,8,False,False,70,False,485
Basic,Married,26997.0,2,4,2,5,7,False,False,70,False,434
Graduation,Divorced,33986.0,1,1,0,3,7,False,False,51,False,44
Postgraduate,Married,57091.0,2,9,2,5,7,False,False,49,False,496
Postgraduate,Married,46831.0,2,1,2,2,4,False,False,52,True,78
Postgraduate,Married,83151.0,1,5,7,10,2,True,True,49,False,2346
Graduation,Married,52531.0,2,7,2,10,6,False,False,50,False,794
Graduation,Married,15759.0,1,1,0,2,7,False,False,65,False,17
Graduation,Single,22804.0,1,2,0,2,9,False,False,50,False,26
Postgraduate,Married,43050.0,2,2,0,4,5,False,False,48,False,76
Postgraduate,Single,42997.0,1,1,0,2,7,False,False,44,True,15
Postgraduate,Single,48918.0,2,1,0,4,4,False,False,58,True,62
Postgraduate,Together,60033.0,2,2,1,5,2,False,False,67,False,198
Postgraduate,Together,34043.0,1,2,0,2,9,False,False,43,False,49
Graduation,Together,57811.0,5,7,2,11,5,False,False,55,False,802
Graduation,Married,78569.0,1,4,6,4,1,True,False,75,False,1736
Graduation,Single,7500.0,4,2,1,3,6,False,False,43,True,57
Postgraduate,Together,157733.0,0,1,0,1,1,False,False,50,False,59
Graduation,Together,94384.0,0,5,8,5,2,True,True,68,False,2302
Postgraduate,Married,23148.0,1,2,0,3,7,False,False,36,False,37
Graduation,Divorced,44267.0,5,5,2,4,9,False,False,51,True,310
Graduation,Married,71626.0,1,5,5,8,3,False,False,42,False,1305
Graduation,Together,60894.0,5,10,3,8,7,False,False,55,False,832
Graduation,Together,50200.0,6,7,1,5,8,False,False,45,True,401
Postgraduate,Married,81051.0,1,5,5,12,2,True,False,56,False,1501
Graduation,Married,65169.0,1,10,4,13,6,True,True,39,False,1189
Graduation,Together,59868.0,7,11,2,12,6,False,False,49,False,1194
Postgraduate,Married,65695.0,2,5,4,10,4,False,False,61,False,656
Postgraduate,Single,64857.0,1,7,5,10,4,False,False,65,False,1540
Postgraduate,Together,45143.0,3,6,1,5,7,False,False,56,False,311
Postgraduate,Together,74805.0,5,4,7,10,2,False,False,66,False,820
Postgraduate,Married,59060.0,3,3,1,7,4,False,False,32,False,274
Postgraduate,Single,27238.0,3,3,0,3,9,False,False,59,True,57
Graduation,Together,47009.0,4,3,2,8,4,False,False,56,False,448
Postgraduate,Married,46094.0,1,1,0,3,7,False,False,48,True,44
Graduation,Married,40321.0,2,3,0,3,7,False,False,49,True,102
Graduation,Together,37235.0,1,1,1,2,4,False,False,37,False,61
Postgraduate,Married,81843.0,1,5,9,12,3,False,False,61,False,1643
Postgraduate,Together,46692.0,3,6,1,5,6,False,False,63,False,397
Graduation,Together,77382.0,2,5,7,12,1,True,False,53,False,1121
Graduation,Single,37774.0,4,7,2,3,9,False,False,44,True,473
Basic,Married,18393.0,2,3,0,3,8,False,False,47,False,50
Postgraduate,Married,72828.0,6,6,3,13,7,False,False,59,False,1678
Graduation,Married,24711.0,1,3,0,3,7,False,False,39,False,58
Postgraduate,Married,45503.0,1,3,1,4,5,False,False,46,False,170
Postgraduate,Single,6560.0,0,1,0,1,17,False,False,39,False,373
Postgraduate,Together,71604.0,1,8,3,5,4,False,False,76,False,1196
Graduation,Married,27244.0,2,2,2,2,7,False,False,42,False,101
Graduation,Married,48752.0,5,6,1,5,9,False,False,52,True,316
Graduation,Married,71434.0,3,7,4,7,4,False,True,59,False,1400
Graduation,Single,90842.0,1,4,9,13,1,False,False,73,False,1424
Postgraduate,Married,88097.0,1,6,5,8,9,True,True,43,False,844
Graduation,Married,51948.0,2,5,2,4,5,False,False,46,False,311
Graduation,Together,71853.0,1,2,8,6,1,False,False,39,False,1149
Postgraduate,Married,35876.0,1,3,1,3,6,False,False,38,False,129
Graduation,Widow,40049.0,1,1,0,3,6,False,False,69,False,32
Graduation,Single,39660.0,3,7,1,3,9,False,False,39,False,299
Graduation,Together,50127.0,1,5,1,6,6,False,False,59,False,320
Postgraduate,Married,43263.0,3,5,2,6,5,False,False,44,False,441
Postgraduate,Married,62845.0,11,3,4,10,8,False,False,72,True,1178
Graduation,Married,18929.0,1,1,0,4,6,False,False,31,False,85
Basic,Single,24367.0,1,1,0,2,9,False,False,39,False,24
Graduation,Single,33249.0,2,2,1,3,6,False,False,46,False,112
Postgraduate,Married,26887.0,1,1,0,3,6,False,False,62,False,30
Postgraduate,Married,50150.0,2,5,2,7,5,False,False,38,False,410
Graduation,Together,62061.0,3,10,4,7,6,False,False,45,False,800
Postgraduate,Divorced,85696.0,1,4,6,9,1,False,False,59,False,1313
Postgraduate,Together,76542.0,1,4,8,10,2,False,False,65,False,1483
Graduation,Single,70515.0,1,6,6,4,2,False,False,28,False,1258
Graduation,Together,18227.0,1,0,1,2,8,False,False,34,False,28
Graduation,Married,69139.0,1,4,1,5,4,False,False,56,False,227
Graduation,Married,69109.0,1,6,6,7,4,True,False,39,False,1555
Graduation,Single,69627.0,2,8,2,11,5,False,False,59,False,861
Graduation,Married,38136.0,2,3,1,2,8,False,False,43,False,103
Postgraduate,Single,62159.0,1,6,2,10,4,False,False,75,False,634
Graduation,Single,80695.0,1,5,8,5,2,False,False,58,False,1918
Postgraduate,Single,33316.0,3,2,1,4,6,False,False,50,True,131
Graduation,Together,58554.0,6,8,2,6,7,False,False,53,True,586
Basic,Married,17256.0,2,2,1,2,8,False,False,29,False,62
Graduation,Divorced,53034.0,8,6,1,7,8,False,False,47,True,447
Postgraduate,Together,52203.0,1,8,7,11,6,False,False,71,False,939
Postgraduate,Divorced,59601.0,4,2,2,7,8,False,False,44,False,797
Postgraduate,Single,75154.0,1,6,3,6,3,False,False,63,False,1143
Graduation,Single,47025.0,3,6,3,5,6,False,False,45,False,415
Graduation,Married,37971.0,1,1,0,3,8,False,False,48,False,30
Postgraduate,Divorced,41335.0,3,4,1,4,7,False,False,53,False,187
Graduation,Married,67267.0,1,3,2,5,2,False,False,63,False,251
Graduation,Single,57338.0,2,4,1,5,5,False,False,46,False,237
Postgraduate,Together,50523.0,2,2,0,4,6,False,False,61,True,91
Postgraduate,Single,35791.0,2,1,0,3,8,False,False,56,False,35
Postgraduate,Divorced,50611.0,6,4,5,7,6,False,False,61,False,493
Postgraduate,Married,56242.0,5,8,4,11,6,False,False,52,False,971
Graduation,Single,48904.0,4,7,2,4,8,False,False,61,False,371
Graduation,Single,56243.0,6,4,2,8,5,False,False,46,False,396
Graduation,Married,21355.0,2,2,1,2,6,False,False,36,False,68
Postgraduate,Together,57420.0,3,5,1,6,7,False,False,50,False,322
Postgraduate,Divorced,46390.0,1,4,2,3,7,False,False,66,False,222
Postgraduate,Together,54342.0,4,3,1,4,6,False,False,65,True,177
Graduation,Married,20895.0,1,2,0,3,9,False,False,48,False,45
Graduation,Married,92344.0,0,5,10,5,1,True,False,73,False,1899
Postgraduate,Together,26907.0,2,1,0,3,7,False,False,45,True,22
Graduation,Together,44964.0,1,1,0,3,8,False,False,41,True,41
Graduation,Together,75507.0,1,8,6,6,3,False,False,42,False,1440
Postgraduate,Married,53761.0,6,4,4,3,5,False,False,49,True,325
Graduation,Together,22682.0,3,2,1,4,4,False,False,48,False,95
Postgraduate,Together,38887.0,1,1,0,3,7,False,False,49,False,42
Postgraduate,Single,41658.0,2,1,1,2,4,False,False,46,True,72
Postgraduate,Married,29791.0,2,2,0,3,5,False,False,49,False,20
Postgraduate,Married,63915.0,2,6,3,12,5,False,False,65,True,789
Graduation,Divorced,39996.0,1,1,0,2,6,False,False,47,True,15
Graduation,Divorced,26759.0,2,2,1,3,6,False,False,49,False,59
Postgraduate,Divorced,63841.0,1,9,3,9,6,False,False,53,False,908
Postgraduate,Married,51039.0,2,6,2,4,7,False,False,52,True,417
Graduation,Married,60544.0,4,5,1,5,6,False,False,60,True,289
Graduation,Married,65685.0,1,9,2,9,5,False,False,49,False,769
Graduation,Married,37716.0,2,4,1,3,7,False,False,68,False,188
Graduation,Single,36864.0,3,5,2,4,8,False,False,64,False,354
Postgraduate,Married,44511.0,6,8,4,8,8,False,False,51,False,727
Postgraduate,Married,36947.0,4,3,0,4,9,False,False,54,True,146
Postgraduate,Together,47352.0,4,6,1,5,7,False,False,70,False,319
Postgraduate,Married,67087.0,2,7,5,8,4,False,False,68,False,794
Graduation,Married,57045.0,3,4,2,9,3,False,False,71,False,454
Postgraduate,Divorced,36957.0,4,3,2,2,9,False,False,68,True,152
Postgraduate,Married,69389.0,1,7,2,12,4,False,False,44,False,797
Graduation,Married,80134.0,2,5,3,6,6,True,True,49,False,1690
Postgraduate,Married,43142.0,1,1,0,2,7,False,False,52,True,20
Graduation,Married,80589.0,1,5,10,5,1,False,True,77,False,1428
Graduation,Single,34412.0,3,5,0,3,9,False,False,31,False,209
Graduation,Single,57537.0,4,4,3,8,4,False,False,42,False,545
Basic,Together,22634.0,1,2,1,2,8,False,False,55,False,96
Graduation,Together,51315.0,1,2,2,5,2,False,False,73,False,222
Graduation,Married,36026.0,2,2,0,3,6,False,False,49,False,61
Graduation,Married,24639.0,3,2,0,4,6,False,False,48,True,44
Postgraduate,Together,34578.0,1,1,0,2,6,False,False,49,False,8
Postgraduate,Single,65704.0,1,2,10,10,1,False,False,49,False,817
Graduation,Single,63810.0,4,4,3,12,8,False,False,55,False,1371
Postgraduate,Together,54132.0,1,1,0,3,7,False,False,52,False,42
Graduation,Married,18690.0,1,1,1,2,8,False,False,62,False,60
Graduation,Married,28164.0,3,2,0,4,7,False,False,51,False,78
Postgraduate,Married,34596.0,1,1,0,2,8,False,False,47,False,23
Postgraduate,Married,43269.0,1,1,0,2,8,False,False,49,False,19
Postgraduate,Single,38741.0,2,2,0,3,7,False,False,63,True,61
Graduation,Single,31907.0,1,6,1,6,7,False,False,49,False,449
Postgraduate,Married,27100.0,1,1,0,3,7,False,False,38,False,37
Postgraduate,Divorced,31163.0,1,1,0,3,6,False,False,48,False,38
Graduation,Married,92533.0,1,6,5,11,2,True,True,36,False,1131
Graduation,Single,34853.0,2,2,0,3,6,False,False,48,True,34
Graduation,Divorced,70844.0,5,6,1,5,7,False,False,54,True,294
Postgraduate,Married,31086.0,2,1,1,2,8,False,False,42,True,48
Graduation,Married,60544.0,4,5,1,5,6,False,False,60,True,289
Postgraduate,Together,20491.0,1,0,1,2,7,False,False,35,False,30
Graduation,Married,42523.0,1,1,1,4,2,False,False,57,False,125
Graduation,Married,39922.0,2,3,0,4,8,False,False,38,False,156
Graduation,Together,33402.0,3,2,1,3,8,False,False,69,True,70
Postgraduate,Married,36408.0,1,1,0,2,6,False,False,72,True,22
Graduation,Together,21645.0,3,3,0,3,9,False,False,42,False,65
Postgraduate,Widow,78427.0,3,3,7,10,3,False,True,73,False,1930
Graduation,Together,82657.0,1,7,5,10,4,False,True,75,False,2283
Graduation,Married,51876.0,1,2,2,8,1,False,False,63,False,310
Postgraduate,Married,78041.0,1,4,4,9,2,False,False,50,False,1319
Graduation,Married,52852.0,4,10,7,5,8,False,False,64,False,879
Postgraduate,Together,70038.0,1,4,4,8,2,False,False,39,False,1244
Postgraduate,Together,69401.0,4,4,4,5,2,False,False,48,False,690
Graduation,Together,46053.0,3,3,2,4,5,False,False,49,False,209
Graduation,Married,77343.0,1,3,4,9,1,False,False,56,False,1134
Graduation,Single,73892.0,1,3,11,8,1,False,False,68,False,1507
Postgraduate,Single,40304.0,1,2,0,3,7,False,False,54,False,57
Postgraduate,Together,32727.0,2,7,3,5,8,False,False,56,False,529
Graduation,Together,68695.0,1,4,4,7,2,False,False,52,False,1091
Graduation,Divorced,43300.0,3,4,0,4,8,False,False,50,False,180
Graduation,Together,26290.0,4,2,0,4,6,False,False,49,True,77
Graduation,Single,93790.0,0,6,7,12,2,True,True,51,False,2349
Postgraduate,Married,38410.0,2,5,2,9,6,False,False,47,False,534
Postgraduate,Widow,64866.0,4,7,3,7,5,False,False,71,False,556
Graduation,Together,57957.0,7,4,6,8,3,False,False,62,False,637
Postgraduate,Together,46015.0,1,1,0,3,7,False,False,66,True,46
Graduation,Together,16531.0,3,3,0,3,7,False,False,43,False,44
Postgraduate,Married,28072.0,1,1,0,3,7,False,False,35,False,47
Postgraduate,Divorced,49476.0,4,2,11,5,2,False,False,58,False,795
Graduation,Married,50725.0,4,8,1,8,8,False,False,68,False,586
Graduation,Together,83844.0,1,4,4,11,1,True,False,69,False,1574
Postgraduate,Married,41145.0,1,0,0,3,3,False,False,71,True,13
Graduation,Together,67419.0,4,9,4,8,5,False,False,51,False,1471
Postgraduate,Married,23162.0,3,1,1,3,6,False,False,51,True,65
Graduation,Married,34380.0,4,4,1,3,8,False,False,44,False,175
Graduation,Single,34704.0,1,1,0,3,5,False,False,55,False,40
Postgraduate,Married,94871.0,1,8,5,4,7,True,False,52,True,1078
Graduation,Married,65148.0,2,6,6,7,4,False,False,63,False,1115
Graduation,Together,39898.0,2,3,0,4,7,False,False,67,False,134
Postgraduate,Single,64857.0,1,7,5,10,4,False,False,65,False,1540
Postgraduate,Married,59892.0,1,2,1,3,3,False,False,51,False,87
Postgraduate,Single,41020.0,1,3,2,4,3,False,False,34,False,217
Postgraduate,Married,57072.0,2,7,5,13,5,False,False,60,False,1034
Graduation,Single,60474.0,7,10,2,12,7,False,False,42,False,1180
Graduation,Together,62807.0,3,5,3,12,5,False,False,61,False,819
Postgraduate,Together,19414.0,1,1,0,3,8,False,False,40,False,32
Graduation,Married,19107.0,2,1,0,3,7,False,False,41,False,46
Postgraduate,Together,75484.0,2,7,3,6,4,False,False,45,False,1159
Postgraduate,Single,70379.0,3,6,3,13,4,False,False,45,False,860
Postgraduate,Together,79419.0,1,4,6,4,2,False,False,51,False,1631
Postgraduate,Together,64014.0,7,8,2,5,7,False,True,75,False,444
Graduation,Married,76998.0,2,11,8,8,6,True,False,66,False,1910
Postgraduate,Together,49854.0,5,6,2,5,6,False,False,49,False,380
Postgraduate,Married,60585.0,10,7,4,9,5,False,False,50,True,736
Postgraduate,Divorced,42873.0,4,6,1,4,8,False,False,71,True,269
Graduation,Together,87679.0,1,7,11,10,4,True,True,33,False,2524
Graduation,Together,57867.0,7,7,2,9,6,False,False,43,False,612
Graduation,Married,35765.0,2,2,0,4,6,False,False,31,False,75
Graduation,Married,65492.0,2,4,7,13,2,False,False,62,False,1045
Graduation,Divorced,32952.0,1,2,0,3,7,False,False,44,False,55
Postgraduate,Together,53374.0,6,4,2,9,9,False,False,52,False,1064
Graduation,Together,71706.0,4,9,5,7,5,False,False,62,False,1443
Graduation,Married,68487.0,1,9,7,13,4,False,False,33,False,1366
Postgraduate,Together,53253.0,7,4,3,5,5,False,False,46,True,436
Postgraduate,Divorced,31163.0,1,1,0,3,6,False,False,48,False,38
Graduation,Married,42014.0,6,7,1,6,8,False,False,44,False,436
Postgraduate,Married,54108.0,13,8,2,9,8,False,False,48,True,747
Postgraduate,Single,49667.0,2,5,10,5,8,False,False,66,False,1396
Postgraduate,Married,63206.0,1,4,3,6,2,True,False,47,False,928
Postgraduate,Married,57136.0,9,5,2,10,6,False,False,49,True,642
Postgraduate,Together,46772.0,6,11,8,5,8,False,False,46,False,1048
Postgraduate,Married,78931.0,1,2,8,13,1,False,False,50,False,943
Graduation,Together,53977.0,5,5,5,12,5,False,False,63,False,907
Graduation,Married,84219.0,1,3,4,10,1,False,False,33,False,1198
Postgraduate,Single,46098.0,4,3,2,2,8,False,False,46,True,120
Graduation,Married,73538.0,3,10,4,9,7,False,False,56,False,1658
Graduation,Married,79529.0,1,4,8,9,2,False,False,35,False,1638
Postgraduate,Together,20981.0,1,3,1,2,8,False,False,44,False,73
Graduation,Single,51766.0,2,4,2,4,5,False,False,41,False,275
Graduation,Married,55759.0,5,10,3,8,8,False,False,59,False,854
Graduation,Married,33039.0,1,2,0,4,5,False,False,43,False,78
Postgraduate,Married,37787.0,1,3,0,3,8,False,False,49,False,106
Graduation,Single,27242.0,2,2,0,3,9,False,False,51,False,106
Postgraduate,Single,87188.0,1,10,2,6,3,False,False,38,False,1923
Graduation,Together,69930.0,1,4,5,12,3,False,False,50,False,1662
Graduation,Single,37697.0,1,2,1,3,6,False,False,45,False,84
Postgraduate,Married,37401.0,2,2,0,3,7,False,False,48,False,48
Graduation,Single,3502.0,0,0,0,0,14,False,False,48,False,5
Graduation,Married,58597.0,12,7,4,9,7,False,False,45,True,733
Postgraduate,Widow,82032.0,0,4,6,7,1,False,False,73,False,1234
Graduation,Together,28087.0,3,2,2,2,7,False,False,63,True,112
Postgraduate,Single,74004.0,1,4,6,4,3,True,True,34,False,1658
Graduation,Together,19740.0,2,1,1,3,5,False,False,61,False,55
Postgraduate,Married,57036.0,4,6,3,13,9,False,False,46,False,1513
Postgraduate,Together,53083.0,6,5,1,5,7,False,False,63,True,271
Postgraduate,Married,69283.0,4,7,3,13,5,False,False,46,False,904
Postgraduate,Single,46098.0,4,3,2,2,8,False,False,46,True,120
Postgraduate,Married,23331.0,2,3,0,3,8,False,False,33,False,103
Postgraduate,Single,23331.0,6,5,1,5,9,False,False,33,False,269
Graduation,Single,9255.0,1,1,1,2,8,False,False,32,False,22
Postgraduate,Widow,67786.0,1,3,6,6,1,False,False,62,False,1156
Postgraduate,Married,71969.0,3,3,4,9,8,False,False,50,False,1086
Postgraduate,Single,59235.0,3,11,2,12,7,False,False,54,False,1128
Graduation,Together,31928.0,2,3,0,4,7,False,False,32,False,72
Postgraduate,Together,74881.0,4,9,2,12,5,False,False,60,True,964
Graduation,Married,65819.0,1,5,4,10,3,False,False,43,False,1383
Postgraduate,Single,51411.0,1,0,0,3,5,False,False,68,False,18
Graduation,Divorced,51983.0,3,9,2,10,7,False,False,57,False,793
Postgraduate,Together,42386.0,1,3,0,3,8,False,False,35,False,100
Postgraduate,Married,30390.0,1,2,0,3,6,False,False,34,False,80
Graduation,Single,30983.0,1,4,0,3,8,False,False,58,False,167
Graduation,Widow,66033.0,2,8,3,7,7,False,False,64,False,677
Postgraduate,Married,37284.0,1,0,0,3,6,False,False,46,True,23
Postgraduate,Divorced,57530.0,1,1,1,4,1,False,False,70,False,92
Postgraduate,Married,76800.0,1,4,4,7,1,False,False,56,False,641
Graduation,Married,63943.0,1,6,4,6,5,False,False,65,False,1106
Graduation,Together,76081.0,1,4,5,4,2,False,True,59,False,1033
Graduation,Married,67445.0,5,9,6,12,6,False,False,47,False,1174
Postgraduate,Married,37054.0,2,1,0,3,7,False,False,54,True,25
Postgraduate,Together,47175.0,7,4,2,4,8,False,False,59,True,240
Graduation,Divorced,31859.0,1,1,0,2,7,False,False,45,False,20
Graduation,Divorced,27215.0,4,2,1,4,6,False,False,60,False,102
Postgraduate,Divorced,70179.0,3,7,3,13,5,False,False,45,False,1034
Graduation,Married,39922.0,2,3,0,4,8,False,False,38,False,156
Postgraduate,Married,49681.0,6,7,1,7,7,False,False,45,True,458
Graduation,Married,24645.0,1,1,0,2,8,False,False,33,False,17
Graduation,Divorced,79865.0,1,5,10,5,1,False,False,67,False,792
Graduation,Married,44322.0,2,3,0,3,8,False,False,36,False,92
Graduation,Single,47958.0,2,6,3,5,5,False,False,69,False,407
Postgraduate,Single,63972.0,4,5,4,10,4,False,False,57,False,1269
Graduation,Together,75315.0,2,5,4,12,2,False,False,67,False,841
Postgraduate,Married,55517.0,5,11,1,6,9,False,False,71,True,633
Postgraduate,Married,75283.0,11,6,3,5,4,False,False,64,False,1019
Postgraduate,Single,82800.0,1,7,6,12,3,True,True,75,False,1315
Graduation,Married,38998.0,3,2,0,3,8,False,False,67,True,54
Postgraduate,Single,90638.0,1,3,4,10,1,True,False,30,False,2525
Postgraduate,Married,27161.0,1,1,0,3,7,False,False,35,False,52
Graduation,Married,42014.0,6,7,1,6,8,False,False,44,False,436
Postgraduate,Together,38201.0,4,5,1,5,8,False,False,61,False,268
Graduation,Together,45203.0,1,3,1,3,6,False,False,39,True,147
Postgraduate,Together,81574.0,1,4,5,8,1,True,False,74,False,1798
Graduation,Married,34935.0,1,2,1,4,7,False,False,29,False,137
Postgraduate,Single,60482.0,1,7,2,7,7,False,False,45,False,507
Graduation,Together,34633.0,1,1,0,2,6,False,False,65,False,15
Postgraduate,Together,78093.0,1,4,7,5,1,False,False,74,False,1105
Graduation,Divorced,82460.0,1,5,3,6,1,False,False,71,False,974
Postgraduate,Together,45903.0,2,2,1,3,4,False,False,55,False,66
Graduation,Divorced,81361.0,1,3,10,13,1,False,False,34,False,778
Postgraduate,Divorced,35860.0,2,1,1,2,5,False,False,48,True,49
Postgraduate,Together,40442.0,4,3,1,4,7,False,False,69,True,169
Graduation,Married,61482.0,1,3,2,6,2,False,False,56,False,299
Graduation,Married,34968.0,7,3,2,5,7,False,False,41,False,221
Graduation,Married,75794.0,1,7,5,12,3,False,True,34,False,1682
Postgraduate,Together,31497.0,2,3,1,4,8,False,False,59,False,155
Graduation,Married,74268.0,1,4,3,5,2,False,False,66,False,892
Basic,Together,13724.0,1,2,0,2,9,False,False,33,False,58
Postgraduate,Together,45143.0,3,6,1,5,7,False,False,56,False,311
Postgraduate,Single,52569.0,1,2,0,4,3,False,False,54,False,95
Postgraduate,Single,48432.0,5,7,1,6,8,False,False,48,False,424
Postgraduate,Together,17144.0,5,3,0,4,7,False,False,61,True,47
Graduation,Single,36108.0,3,7,1,4,9,False,False,37,False,339
Graduation,Married,76445.0,1,2,5,13,6,False,False,50,False,1410
Postgraduate,Married,36663.0,1,1,1,3,2,False,False,46,False,35
Postgraduate,Married,53843.0,4,8,5,3,7,False,False,56,False,562
Postgraduate,Married,90226.0,1,4,7,12,2,False,True,65,False,2352
Postgraduate,Divorced,70638.0,1,4,5,10,3,False,False,66,False,1334
Graduation,Together,44512.0,2,1,0,3,4,False,False,61,True,32
Graduation,Married,27116.0,2,2,0,3,7,False,False,60,True,41
Postgraduate,Married,54072.0,1,2,0,2,8,False,False,58,True,39
Graduation,Married,71855.0,4,5,5,11,3,False,False,44,False,1141
Postgraduate,Single,51250.0,5,10,5,4,9,False,False,31,False,710
Postgraduate,Married,60432.0,5,7,2,5,6,False,False,48,False,401
Postgraduate,Married,65526.0,1,4,4,8,2,False,False,57,False,506
Graduation,Single,68655.0,1,4,5,11,3,False,False,33,False,1538
Postgraduate,Married,12393.0,1,2,0,3,9,False,False,43,False,57
Graduation,Single,64509.0,1,6,3,9,4,False,False,31,False,1722
Graduation,Single,33955.0,4,5,1,5,8,False,False,46,False,270
Graduation,Married,31353.0,2,1,1,2,8,False,False,44,True,31
Graduation,Married,55434.0,3,5,3,13,4,False,False,37,False,882
Graduation,Together,28359.0,1,1,0,2,7,False,False,38,False,16
Graduation,Single,57100.0,2,3,2,7,3,False,False,34,False,311
Graduation,Married,69139.0,1,4,1,5,4,False,False,56,False,227
Postgraduate,Married,52973.0,7,9,6,9,8,False,False,65,False,1152
Postgraduate,Together,51717.0,1,3,0,4,7,False,False,56,False,122
Graduation,Married,18793.0,3,2,0,4,8,False,False,50,False,77
Postgraduate,Together,66664.0,1,5,7,6,3,False,False,39,False,1289
Graduation,Single,50664.0,9,8,1,6,9,False,False,62,True,561
Graduation,Together,54414.0,4,3,1,5,4,False,False,58,True,211
Postgraduate,Married,54549.0,2,5,1,4,7,False,False,69,False,233
Postgraduate,Widow,47111.0,6,3,2,10,9,False,False,50,False,1092
Postgraduate,Divorced,41003.0,1,6,2,8,6,False,False,58,False,601
Graduation,Together,19444.0,3,4,1,2,7,False,False,39,False,54
Postgraduate,Together,36301.0,1,3,0,3,7,False,False,45,False,78
Postgraduate,Together,73059.0,1,9,3,13,4,False,False,74,False,1095
Postgraduate,Together,42731.0,3,4,1,5,5,False,False,52,False,244
